,Tanggal,Konfirmasi,Aktif,Sembuh,Meninggal,Case Recovery Rate,Case Fatality Rate,Bergejala,Tanpa Gejala,Perjalanan,Kontak,Tanpa Riwayat Perjalanan,Meninggal karena COVID-19,Meninggal karena penyakit lain (Positif COVID-19),RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Suspek,Probabel,Diisolasi,Discarded,Meninggal,RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Kontak Dilacak,Kontak Erat,Kontak Konfirmasi,Kontak Suspek,Kontak Discarded,Kontak Mangkir,Jumlah specimen/swab,Rapid,Reaktif,Reaktif periksa RT-PCR,Reaktif periksa RT-PCR(+)
145,12/08/2020,26220,5164,19125,1931,72.94,7.36,10001,16219,5484,6693,14044,0,0,2632,48,48,2396,11812,1266,6179,17353,1312,2267,1,28,2711,19589,236120,5522,727,204554,18,114817,835913,36253,22171,7149
146,13/08/2020,26561,5060,19548,1953,73.6,7.35,10123,16438,5537,6779,14245,0,0,2655,144,144,2182,11230,1292,5931,17422,1336,2308,19,27,2735,19905,237839,5753,883,204980,18,118297,840384,36678,22446,7229
147,14/08/2020,26979,4996,20016,1967,74.19,7.29,9630,17349,5564,7237,14178,0,0,2387,252,252,2271,11251,1294,5933,17234,1334,2323,0,27,2765,20460,239345,24958,751,204894,18,107070,845612,36788,22269,7286
148,15/08/2020,27415,4956,20471,1988,74.67,7.25,10216,17181,5608,7358,14431,0,0,2316,342,342,2213,11329,1309,5980,16800,1345,2334,0,28,2721,20815,240850,5925,759,206552,18,121385,852048,37829,23014,7504
149,16/08/2020,27903,5041,20839,2023,74.68,7.25,10258,17645,5657,7547,14699,0,0,2334,125,125,2400,11379,1318,5998,17804,1341,2453,0,27,2733,21107,241374,6294,762,208066,18,122894,852684,37899,23080,7573
150,17/08/2020,28239,4947,21255,2037,75.27,7.21,10190,18049,5676,7613,14950,0,0,2330,88,88,2317,11160,1306,5781,18043,1351,2148,0,24,2625,21432,242415,6489,756,207981,18,123574,853450,37920,23101,7623
151,18/08/2020,28551,4864,21632,2055,75.77,7.2,10371,18779,5692,7708,15016,0,0,2139,303,303,2278,10915,1340,5521,18227,1360,2252,0,27,2404,21702,245139,6558,772,210893,18,123473,871475,37934,24345,7407
152,19/08/2020,28886,4736,22076,2074,76.42,7.18,10438,18678,5710,7913,15400,0,0,2013,310,310,2307,10478,1395,5081,19784,1371,2004,0,27,2280,21930,246925,6684,783,211764,18,129581,847644,37809,34730,7787
153,20/08/2020,29257,4674,22485,2098,76.85,7.17,10564,18916,5757,8024,15545,0,0,2070,167,167,2329,9606,576,4117,20263,544,1797,15,27,1572,22415,249082,6537,903,212805,26,131233,876229,38360,47238,8397
154,21/08/2020,29715,4688,22899,2128,77.06,7.16,10630,19085,6478,8245,14992,0,0,2134,166,166,2236,9578,590,4129,19523,548,1695,19,25,1697,22535,249858,6788,821,213713,25,135397,881178,38736,47268,8617
155,22/08/2020,30036,4582,23301,2153,77.58,7.17,10815,19221,5802,8371,15863,0,0,2088,56,56,2314,8149,637,4152,19916,555,1839,19,27,1584,22861,250701,6735,863,214131,30,136478,882568,38742,47189,8717
156,23/08/2020,30315,4511,23632,2172,77.95,7.16,10890,19418,5818,8468,16029,0,0,2095,51,51,2243,8178,653,4063,20900,561,1731,19,27,1627,23125,251870,6783,868,215742,30,138750,884262,39000,60922,8735
157,24/08/2020,30635,4487,23953,2195,78.19,7.17,11014,19621,5834,8540,16261,0,0,2119,48,48,2145,8252,676,3953,21569,571,1720,19,27,1716,23490,253361,6673,1182,216710,30,137945,927529,38986,47646,8765
158,25/08/2020,30998,4475,24301,2222,78.4,7.17,11167,19831,5848,8655,16495,0,0,2076,108,108,2203,8235,699,3919,21732,584,1780,19,27,1651,23750,252117,6891,1008,215654,30,141718,893390,39463,47743,9006
159,26/08/2020,31329,4428,24649,2252,78.68,7.19,11319,20010,5873,8780,16676,0,0,2026,105,105,2194,8277,690,3948,21846,590,1666,14,120,1808,23980,257349,7145,1062,218371,31,141651,895103,39632,47847,9061
160,27/08/2020,31696,4424,24990,2282,78.84,7.2,11393,20303,5887,8853,16956,0,0,2065,109,109,2156,8340,690,3987,22080,602,1803,14,30,1716,24207,259241,7130,763,219650,31,145650,899043,66237,48032,9688
161,28/08/2020,32113,4583,25228,2302,78.56,7.17,11674,20439,5908,9052,17153,0,0,2061,61,61,2290,8696,705,4259,22217,608,1837,21,29,2044,24477,260381,7310,850,220926,31,152716,884936,66488,48212,9722
162,29/08/2020,32754,4898,25533,2323,77.95,7.09,12141,20613,5925,9456,17373,0,0,1479,129,129,2480,8637,738,4207,22303,611,1870,770,5,1944,24728,261695,7689,936,224708,33,148082,896592,66247,48358,9787
163,30/08/2020,33220,5115,25756,2349,77.53,7.07,12746,20474,5906,9621,17693,0,0,2223,58,58,2620,8692,738,4247,22463,615,1867,21,4,1982,25501,266654,7667,796,229766,33,154678,907148,66783,38087,9670
164,31/08/2020,33543,5034,26139,2370,77.93,7.07,12512,21031,5934,9703,17906,0,0,2139,47,47,2566,8732,723,4269,22612,619,1995,21,4,2021,25784,267856,7723,807,231292,33,158157,907244,66818,38284,31101
165,01/09/2020,33893,5034,26463,2396,78.08,7.07,12746,21147,5967,9585,18341,0,0,2120,73,73,2570,8839,765,4328,22785,626,1942,22,5,2037,25986,268741,7975,807,231620,33,162674,913542,66697,38483,31219
166,02/09/2020,34278,5076,26777,2425,78.12,7.07,12894,21384,5964,9317,18997,0,0,2162,62,62,2596,8877,751,4359,23012,630,2129,71,5,2016,26264,271607,8056,816,238314,33,2147645022,916052,66779,38537,31343
167,03/09/2020,34655,5079,27117,2459,78.25,7.1,13044,21611,5991,9710,18954,0,0,2173,87,87,2687,9222,762,4692,23172,645,2037,22,35,1990,26532,276217,8123,820,235311,33,171596,926160,67096,38640,31412
168,04/09/2020,35005,5116,27401,2488,78.28,7.11,13195,21810,6020,9790,19195,0,0,2177,93,93,2641,9054,754,4501,23391,648,2210,21,115,2062,26826,276808,8180,852,237397,33,174321,933082,68746,38743,11449
169,05/09/2020,35331,5136,27680,2515,78.34,7.12,13225,22106,6048,9860,19421,0,0,2172,73,73,2610,9091,746,4530,23596,636,2047,21,7,2079,26629,278843,8237,854,238251,33,178929,2262748,319381,39647,11465
170,06/09/2020,35634,5045,28044,2545,78.7,7.14,13446,22188,6060,9927,19647,0,0,2141,70,70,2471,8958,742,3476,23882,648,2019,21,7,1989,27179,279282,8282,854,238110,33,180426,931691,67941,39860,11560
171,07/09/2020,35941,4976,28389,2576,78.99,7.17,13401,22540,6078,9996,19867,0,0,2110,82,82,2459,9293,756,3413,24754,651,1963,21,6,1951,27382,279969,8265,881,238858,35,174198,933906,67749,39879,11624
172,08/09/2020,36342,5003,28731,2608,79.06,7.18,13941,22401,6098,10088,20156,0,0,2160,67,67,2528,9376,761,4393,24938,654,1972,21,6,2042,27599,281748,8326,884,239827,39,227071,948541,68410,40427,11662
173,09/09/2020,36712,4995,29071,2646,79.19,7.21,14114,22598,6120,10174,20418,0,0,2193,69,69,2457,9371,771,4348,25166,656,1935,21,4,1880,27977,284015,8194,922,240779,39,229495,920586,40644,39799,11561
174,10/09/2020,37093,5127,29278,2688,78.93,7.25,14270,22823,6141,10288,20664,0,0,2173,69,69,2502,7816,766,4151,24430,660,1746,21,4,2031,28220,285207,8476,935,242748,39,229363,951885,41537,39907,12536
175,11/09/2020,37455,5176,29562,2717,78.93,7.25,13992,23463,6147,10285,21023,0,0,2148,70,70,2525,7854,741,4173,25750,665,1758,0,4,2067,28457,285924,8567,968,243388,45,237458,956578,42046,40335,12492
176,12/09/2020,37839,5169,29924,2746,79.08,7.26,14210,23629,6179,10401,21259,0,0,2116,74,74,2590,7732,720,4053,26046,668,1760,0,3,1956,28725,287725,8640,960,244162,43,242375,893025,42137,40406,12552
177,13/09/2020,38088,4785,30540,2763,80.18,7.25,14290,23798,6195,10472,21421,2750,13,2048,68,68,2204,7619,769,3905,26190,674,1738,0,3,1925,28912,289037,8686,958,249656,43,243525,900364,42823,40541,12620
178,14/09/2020,38431,4726,30905,2800,80.42,7.29,13991,24440,6208,10579,21644,2784,16,2045,69,69,2091,7500,776,3818,26531,684,1791,0,15,1687,29137,290679,8852,849,250388,42,245925,900537,42988,39789,14605
179,15/09/2020,38809,4734,31243,2832,80.5,7.3,14591,24218,6225,10683,21901,2812,20,2047,75,75,2049,7508,796,3788,26778,691,1828,0,18,1641,29382,294177,8911,850,251209,52,248212,904246,43194,39876,14670
180,16/09/2020,39181,4729,31585,2867,80.61,7.32,14771,24410,6240,10655,22286,2834,33,2019,76,76,2124,7563,800,3819,27057,692,1840,0,4,1662,29629,292719,9018,867,251595,52,252721,905989,43405,39969,14681
181,17/09/2020,39502,4740,31866,2896,80.67,7.33,14911,24578,6253,10686,22550,2864,32,2026,92,92,2032,7655,808,3845,27223,698,1946,0,4,1639,29798,294539,9095,870,252063,52,257794,907558,43533,40041,14725
182,18/09/2020,39993,4678,32393,2922,81,7.31,15030,24963,6269,10981,22743,2889,33,1990,108,108,1839,7621,815,3783,27430,702,2001,0,5,1532,30052,299190,9270,692,252852,52,261463,935784,43930,40119,14775
183,19/09/2020,40372,4608,32822,2942,81.3,7.29,15178,25194,6286,11219,22867,2907,35,1955,77,77,1873,7405,769,3546,28192,701,1822,0,4,1374,29739,301050,9312,687,253620,52,264623,936825,44027,40175,14805
184,20/09/2020,40708,4509,33234,2965,81.64,7.28,15318,25390,6303,11313,23092,2926,39,1897,81,81,1822,7232,737,3316,28566,708,1741,0,5,1203,30636,302895,9413,723,252635,52,267539,937274,44052,40202,14912
185,21/09/2020,41076,4511,33575,2990,81.74,7.28,15296,25780,6339,11218,23519,2955,35,2020,73,73,1712,7285,745,3368,28703,710,1826,0,5,1215,31170,304118,9486,722,255885,55,266453,940436,45555,41943,18137
186,22/09/2020,41417,4424,33978,3015,82.04,7.28,15645,25772,6361,11529,23527,2979,36,2002,90,90,1669,7444,756,3411,28911,714,1838,12,14,1230,31460,304965,9556,554,257031,55,278381,943088,48547,44872,17364
187,23/09/2020,41755,4289,34431,3035,82.46,7.27,15801,25954,6381,11433,23941,2993,42,1937,124,124,1409,7439,748,3396,29162,719,1782,11,2,1254,31696,307021,9662,751,257735,55,282114,945505,48962,45234,17724
188,24/09/2020,42098,4174,34862,3062,82.81,7.27,15951,26147,6409,11738,23951,3019,43,1954,109,109,1412,7530,748,3468,29328,714,1777,12,1,1355,31925,307888,9744,769,258425,55,286146,947693,49284,45449,62951
189,25/09/2020,42391,4102,35205,3084,83.05,7.28,16060,26331,6425,11819,24147,3040,44,1959,109,109,1342,7647,742,3588,29472,724,1852,11,1,1417,32470,310692,9794,770,259208,55,289774,949254,49522,45862,18751
190,26/09/2020,42670,4025,35543,3102,83.3,7.27,16202,26468,6446,11884,24340,3058,44,1869,115,115,1336,7696,730,3627,29599,729,1896,5,1,1413,32706,311211,9825,769,260080,55,293654,929120,49844,45991,16708
191,27/09/2020,42890,3827,35945,3118,83.81,7.27,16298,26592,6467,11932,24491,3074,44,1795,117,117,1262,7705,722,3607,29749,731,1867,5,1,2117,32940,311726,9784,770,260866,55,297007,953070,49913,46078,18463
192,28/09/2020,43174,3713,36323,3138,84.13,7.27,16439,26735,6481,12024,24669,3093,45,1831,126,126,1145,7636,735,3515,29986,737,1845,5,1,1367,33134,312111,9853,778,260524,55,295306,940103,49893,30895,18310
193,29/09/2020,43450,3580,36708,3162,84.48,7.28,16572,26878,6485,12116,24849,3117,45,1832,120,120,1097,7686,746,3551,30183,737,1944,5,0,1352,33379,313628,9805,775,262275,59,302118,916591,52282,31001,18423
194,30/09/2020,43744,3494,37058,3192,84.72,7.3,16699,27045,7009,12219,24516,3145,47,1716,117,117,1038,7751,759,4298,30302,747,1956,6,0,1350,33670,315408,9962,779,265763,59,306758,918618,52572,31157,16358
195,01/10/2020,44058,3455,37381,3222,84.84,7.31,16848,27210,6546,12326,25186,3175,47,1709,109,109,1164,7797,734,4301,30521,754,1946,5,0,1358,33952,317667,10111,790,264993,59,314813,922639,53158,31521,18915
196,02/10/2020,44341,3360,37741,3240,85.12,7.31,16994,27346,6565,12458,25317,3164,76,1665,115,115,949,9413,741,4263,30235,761,1969,8,0,1476,34203,320203,10149,798,266289,59,320429,929220,53950,31697,19092
197,03/10/2020,44649,3302,38087,3260,85.3,7.3,17121,27528,6586,12549,25514,3181,79,1652,94,94,977,7819,746,4239,30373,764,1989,8,57,1247,34933,319515,10214,795,265047,60,322233,931757,54225,31960,19269
198,04/10/2020,44898,3215,38403,3280,85.53,7.31,17210,27688,6605,12627,25666,3201,79,1639,103,103,917,7856,747,4273,30494,768,2020,8,0,1289,35199,322587,10455,805,267058,60,324807,922918,54608,32239,19540
199,05/10/2020,45135,3145,38688,3302,85.72,7.32,17288,27847,6619,12675,25841,3223,79,1559,84,84,997,7924,745,4304,30777,772,2099,133,57,1176,35466,323749,10488,824,269429,60,327466,933701,54707,32658,19766
200,06/10/2020,45417,3112,38980,3325,85.83,7.32,17413,28004,6634,12782,26001,3246,79,1522,93,93,1015,7934,752,4277,31202,781,2022,8,2,1314,35861,323340,10343,827,270461,66,336143,976771,80842,33304,20101
201,07/10/2020,45748,3125,39273,3350,85.85,7.32,17566,28183,6648,12530,26570,3271,79,1547,57,57,1003,7958,754,4278,31408,789,2043,8,253,1315,36244,325443,10404,817,271188,66,341893,978247,80787,33620,20366
202,08/10/2020,46095,3114,39607,3374,85.92,7.32,17610,28485,6674,13016,26405,3293,81,1445,73,73,1110,8008,756,4295,32089,793,1975,8,63,1415,36036,326708,10433,835,271228,66,355747,979731,81429,33889,20777
203,09/10/2020,46405,3098,39913,3394,86.01,7.31,17799,28160,6694,13046,25713,3313,81,1451,74,74,1054,7943,764,4214,32356,782,2168,8,61,1132,37071,370853,10753,832,274151,66,359555,997000,81705,33833,21024
204,10/10/2020,46715,3093,40218,3404,86.09,7.29,17664,29051,6756,13237,26722,3323,81,1481,63,63,1072,7936,762,4179,32641,802,2182,8,66,1082,37432,372790,11069,837,279134,66,359203,998111,81925,34052,21304
205,11/10/2020,46984,3069,40490,3425,86.18,7.29,18023,28961,6777,13301,26906,3343,82,1466,71,71,1053,7967,759,4164,32819,801,2182,8,65,1073,37802,375815,11133,833,277363,66,364341,995803,82378,34277,21518
206,12/10/2020,47280,3040,40793,3447,86.28,7.29,17511,29769,6796,13388,27096,3363,84,1432,62,62,1056,8021,694,4203,32934,806,2266,9,63,1060,38125,378473,11199,838,278303,66,368478,960449,80528,34829,22001
207,13/10/2020,47602,2984,41150,3468,86.45,7.29,18246,29356,6818,13479,27305,3384,84,1427,56,56,998,8062,774,4240,33131,807,2275,9,54,1077,39898,380164,11275,847,279711,66,371829,998961,82868,34984,22180
208,14/10/2020,47901,2936,41480,3485,86.6,7.28,18121,29971,6834,13225,28104,3400,85,1380,51,51,1057,6858,774,4246,33109,812,2251,9,61,1113,40285,383564,11364,851,280920,66,377396,993944,84144,36205,15077
209,15/10/2020,48161,2878,41786,3497,86.76,7.26,18466,29886,6855,13677,27891,3411,86,1373,129,129,968,6873,777,4262,33339,819,2221,9,49,1297,43813,385067,11448,854,282065,66,380597,1003433,84410,36362,15186
210,16/10/2020,48452,2804,42132,3516,86.96,7.26,18822,29821,7182,13497,28035,3430,86,1306,43,43,986,6871,781,4251,33701,825,2249,9,49,848,40426,385352,11620,873,284304,66,387891,1005807,84436,36589,15242
211,17/10/2020,48690,2706,42455,3529,87.19,7.25,18944,29937,6896,13831,28225,3442,87,1322,41,41,925,6838,778,4227,33969,825,2225,5,49,1111,41477,390091,11580,895,285423,66,391595,1006018,84709,36857,15273
212,18/10/2020,48932,2680,42708,3544,87.28,7.24,18849,30274,6913,13885,28396,3457,87,1326,39,39,911,6850,786,4164,34200,837,2126,5,50,1076,41777,391691,11054,909,282701,66,393319,1006804,84858,37003,15305
213,19/10/2020,49174,2563,43049,3562,87.54,7.24,18947,30418,6887,13876,28673,3475,87,1294,38,38,839,6888,791,4187,34311,839,2240,5,40,1070,41981,393046,11408,912,287774,66,399384,1010590,84956,39350,15370
214,20/10/2020,49474,2536,43356,3582,87.63,7.24,19077,30588,6896,13996,28844,3492,90,1228,39,39,836,6928,792,4214,34470,830,2227,5,32,1126,42565,397241,11420,1042,289232,66,404715,1018419,168225,51270,15476
215,21/10/2020,49801,2524,43671,3606,87.69,7.24,19538,30454,6912,14138,29013,3516,90,1205,37,37,810,8682,794,4247,34684,844,2217,13,38,1155,43047,399802,11872,981,290373,66,410303,1018386,85993,51543,15562
216,22/10/2020,50069,2432,44018,3619,87.91,7.23,19657,30603,6929,13874,29528,3528,91,1089,37,37,834,6998,802,4271,34801,853,2236,5,36,1161,43472,402453,11929,986,291843,66,415218,1019338,86116,51848,15631
217,23/10/2020,50364,2374,44359,3631,88.08,7.21,19757,30798,6949,13972,29705,3538,93,1111,36,36,752,7031,808,4299,34970,854,2167,5,32,1189,43950,406031,12003,993,293805,66,419468,1025503,115573,52126,15692
218,24/10/2020,50653,2418,44665,3570,88.18,7.05,19871,30973,6958,14426,29531,3477,93,1094,32,32,744,7069,810,4312,35123,857,2305,6,17,1164,44412,409612,11748,991,294594,66,422783,1027122,115926,38704,15776
219,25/10/2020,50921,2351,44907,3663,88.19,7.19,19965,31147,6966,14525,29692,3570,93,1072,38,38,763,7033,813,4275,35290,864,2301,8,26,1134,44900,411918,12151,994,295423,66,422585,1027775,90685,39041,15808
220,26/10/2020,51217,2331,45203,3683,88.26,7.19,19944,31464,6935,14364,30180,3589,94,1063,48,48,733,7014,816,4247,35510,866,2289,8,25,1131,45371,414358,12261,997,297113,66,426181,1029644,116223,39407,15830
221,27/10/2020,51506,2352,45450,3704,88.24,7.19,20227,31470,7026,14744,29998,3608,96,1063,40,40,787,6994,813,4216,35731,870,2297,11,21,1091,45810,416041,12356,1016,298970,66,430686,1033319,116684,39747,15866
222,28/10/2020,51752,2345,45683,3724,88.27,7.2,20356,31587,7046,14794,30174,3628,96,1081,44,44,768,7002,815,4214,35904,872,2301,6,27,1081,46390,417472,12398,1025,300442,66,434265,1024304,116841,39972,15904
223,29/10/2020,52020,2343,45937,3740,88.31,7.19,20511,31700,7422,14864,29996,3644,96,1141,31,31,773,6850,815,4123,36084,876,2241,6,25,1052,46894,418870,12464,1022,302065,66,436931,1025561,116935,40231,15940
224,30/10/2020,52242,2332,46152,3758,88.34,7.19,20617,31816,7436,14947,30121,3660,98,1126,41,41,783,6777,822,4038,36243,878,2127,6,16,1020,47382,420979,12521,1018,300988,66,438292,922301,117052,40530,15994
225,31/10/2020,52465,2319,46378,3768,88.4,7.18,20735,31921,7449,14878,30400,3669,99,1120,35,35,730,6838,820,4087,36369,883,2207,12,7,1071,47860,422910,12595,1019,304994,66,440695,1027320,115071,40763,16012
226,01/11/2020,52718,2241,46701,3776,88.59,7.16,20251,32658,7456,15108,30416,3675,101,1119,45,45,740,8624,825,4091,36500,884,2206,4,3,1078,47642,424400,12649,1020,306435,66,442753,1027994,115196,41006,16035
227,02/11/2020,53002,2202,47001,3799,88.68,7.17,20672,32330,7471,15186,30345,3699,100,1113,44,44,715,6746,823,3966,36666,892,2155,4,2,1005,48073,428269,12702,1020,307957,66,439186,1033360,115379,41290,15863
228,03/11/2020,53274,2194,47262,3818,88.71,7.17,20810,32464,7483,15261,30530,3717,101,1090,40,40,698,6863,823,4052,36219,887,2190,4,4,1053,48915,429122,12769,1040,310306,66,446969,1034709,129236,41525,15897
229,04/11/2020,53513,2170,47505,3838,88.77,7.17,20931,32582,7494,15330,30689,3734,104,1073,35,35,664,6836,756,4024,36907,891,2188,4,4,1031,49705,430254,12817,1060,311139,66,455476,1037146,118034,41914,15922
230,05/11/2020,53791,2166,47772,3853,88.81,7.16,21076,32715,7506,15411,30874,3749,104,1093,68,68,684,6876,752,4057,37097,892,2051,3,6,1129,50218,432160,12879,1193,312440,66,460339,1037512,118136,42243,15966
231,06/11/2020,54080,2168,48042,3870,88.84,7.16,21244,32836,7512,15334,31234,3764,106,1102,43,43,668,6925,751,4086,37216,900,2177,2,3,1121,50733,433499,12938,1193,313317,66,463213,1039215,120532,42534,16016
232,07/11/2020,54349,2156,48309,3884,88.89,7.15,21386,32963,7521,15415,31413,3778,106,1066,42,42,648,6919,757,4066,35258,903,2214,2,4,1070,51240,434617,13010,1198,314557,66,467808,1041365,120622,42872,16065
233,08/11/2020,54631,2162,48570,3899,88.91,7.14,21558,33073,7531,15268,31832,3793,106,1073,34,34,616,6868,750,3996,37579,904,2213,2,3,1008,51737,435681,12860,1205,315304,65,470434,1042143,120765,43164,16144
234,09/11/2020,54865,2140,48812,3913,88.97,7.13,21685,33180,7543,15737,31585,3806,107,1026,31,31,651,6910,794,4020,37619,910,2202,2,9,1023,52225,436577,13149,1212,315867,66,473325,1043169,120845,43502,16198
235,10/11/2020,55137,2091,49113,3933,89.07,7.13,21844,33293,8256,15800,31081,3825,108,966,36,36,661,6977,797,4074,37969,914,2272,2,9,1018,52736,437700,12961,1211,317578,66,477037,1044989,121061,43855,16241
236,11/11/2020,55305,2055,49299,3951,89.14,7.14,21747,33558,8262,15847,31196,3841,110,915,32,32,671,7058,1817,4144,38060,922,2305,2,8,1051,53250,439087,13242,1216,321005,66,479007,1046676,121254,44155,16271
237,12/11/2020,55575,2063,49542,3970,89.14,7.14,22078,33497,8276,15914,31385,3855,115,908,33,33,723,7161,1819,4239,38155,926,1556,826,5,1081,53714,440330,13303,1241,322779,66,485014,1046290,121425,44496,16327
238,13/11/2020,55814,2067,49765,3982,89.16,7.13,22253,33561,7590,15853,32371,3866,116,934,33,33,704,7117,1819,4205,38296,930,2315,3,11,1071,54189,445687,13392,1258,328523,66,488987,1047729,121605,42839,16403
239,14/11/2020,56076,2070,49998,4008,89.16,7.15,21555,34521,7607,16066,32403,3888,120,977,29,29,632,7155,1819,4240,38409,930,2350,4,9,1077,54668,446584,13439,1111,330336,66,493638,1048877,121869,44946,16453
240,15/11/2020,56293,2017,50253,4023,89.27,7.15,22560,33733,7620,15759,32914,3900,123,1010,35,35,569,7208,1824,4277,38539,934,2408,4,7,1026,55088,447828,13078,1111,331743,66,497017,1049594,121959,45277,16479
241,16/11/2020,56551,2018,50497,4036,89.29,7.14,21160,35391,7639,15809,33103,3913,123,1072,29,29,536,7181,1820,4243,38671,936,2427,4,8,740,55816,450558,13251,1107,332685,66,525840,1035717,122048,45638,16500
242,17/11/2020,56766,2179,50546,4041,89.04,7.12,22296,34606,7658,15883,33361,3925,126,1131,37,37,567,7249,1822,4315,38884,941,2443,4,9,1035,56383,453002,13315,1151,334286,66,505347,1053210,122481,46045,16552
243,18/11/2020,57237,2268,50901,4068,88.93,7.11,22472,34765,7676,15995,33566,3940,128,1131,34,34,626,7268,1820,4323,38972,942,2473,4,9,1007,56971,454145,13109,1147,335647,66,510001,1054559,122647,46388,16528
244,19/11/2020,57662,2458,51120,4084,88.65,7.08,22780,34882,7699,16080,33883,3953,131,1304,45,45,700,7358,799,4383,39103,942,2547,4,7,1017,57797,456346,13390,1217,318637,66,513497,1060015,120780,46768,16655
245,20/11/2020,58041,2496,51436,4109,88.62,7.08,23617,34424,7711,16495,33835,3974,135,1329,43,43,708,7400,767,4417,39251,943,2546,4,11,1041,58517,477346,13495,1222,323494,66,520089,1062002,127880,47041,16706
246,21/11/2020,58384,2563,51696,4125,88.54,7.07,23216,35168,7724,16606,34054,3988,137,1379,46,46,736,7427,771,4433,39366,945,2582,4,10,1030,59175,477844,13574,3301,324966,66,527248,1063048,128130,47401,16828
247,22/11/2020,58679,2533,51997,4149,88.61,7.07,23458,35221,7727,16682,34270,4009,140,1357,42,42,710,7457,789,4470,39526,953,2573,4,16,1041,59681,479943,13645,3306,341323,66,530703,1063019,128290,47387,16662
248,23/11/2020,59044,2571,52289,4184,88.56,7.09,22940,36295,8171,17885,33250,4036,148,1424,47,47,703,7414,780,4426,39671,959,2590,4,12,921,60267,477760,13726,3310,342369,66,521025,1064336,128431,47723,16726
249,24/11/2020,59398,2637,52546,4215,88.46,7.1,23666,35923,7762,16859,35039,4060,155,1431,58,58,752,7386,781,4384,39881,955,2592,6,16,912,61052,482468,13777,3320,343599,67,538353,1065374,128627,48122,16760
250,25/11/2020,59800,2724,52827,4249,88.34,7.11,24106,35694,7784,16966,35050,4088,161,1495,48,48,782,7459,780,4449,40077,921,2637,5,18,931,61265,483803,13878,3340,343639,67,544656,1070394,129186,48837,17825
251,26/11/2020,60190,2784,53131,4275,88.27,7.1,24368,35822,7800,17052,35338,4113,162,1550,48,48,773,7499,767,4480,40219,973,2641,5,8,954,62437,486186,13942,3381,348793,67,548854,1072733,129549,51908,17864
252,27/11/2020,60618,2814,53490,4314,88.24,7.12,24627,35991,7823,17117,35678,4147,167,1536,40,40,808,7601,765,4577,40350,954,2717,6,7,968,63209,487192,13982,3404,350848,67,535129,994673,129218,49344,17777
253,28/11/2020,61071,2841,53884,4346,88.23,7.12,24817,36254,7886,17212,35973,4173,173,1604,46,46,709,7590,769,4557,38276,981,2709,8,12,952,63879,488774,14055,3462,352625,67,559269,1001996,132254,49818,17845
254,29/11/2020,61483,2937,54171,4375,88.11,7.12,25001,36482,7906,17335,36242,4201,174,1483,58,58,830,7508,758,4476,40597,984,2678,8,10,907,64806,493178,14157,3464,354381,72,563506,1009042,132514,51229,17953
255,30/11/2020,61883,2986,54490,4407,88.05,7.12,25210,36673,7922,17422,36539,4226,181,1496,58,58,860,7594,774,4555,40673,990,2745,8,12,909,65124,494918,14225,3537,353285,72,567072,977244,132788,51629,17997
256,01/12/2020,62313,3012,54863,4438,88.04,7.12,25458,36855,7949,17501,36863,4255,183,1566,55,55,881,7754,785,4698,40772,996,2828,9,0,997,65876,499517,14286,3539,360970,72,570743,1015368,132994,51960,18041
257,02/12/2020,62773,3045,55260,4468,88.03,7.12,25756,37017,7977,17627,37169,4275,193,1601,56,56,803,7916,784,4847,42596,998,2946,9,0,1026,66619,503344,14372,3603,363495,72,574453,1007180,104173,52861,18459
258,03/12/2020,63337,3240,55604,4493,87.79,7.09,26054,37283,7996,17764,37577,4296,197,1729,56,56,915,7897,766,4842,41169,1004,2820,9,19,1072,67378,507377,14471,3665,360988,72,584038,1025564,106577,49831,17607
259,04/12/2020,63901,3433,55942,4526,87.54,7.08,26440,37461,8010,17893,37998,4317,209,1761,56,56,1009,7933,769,4860,41320,1008,2880,9,15,1071,68239,510720,14571,3736,369260,72,591137,1029031,106951,52722,18551
260,05/12/2020,64440,3504,56386,4550,87.5,7.06,26778,37662,8042,18048,38350,4332,218,1712,69,69,1070,9826,766,4925,41446,1013,3109,9,24,1098,69123,512606,14743,3718,370668,72,596303,1031610,107135,52975,15269
261,06/12/2020,65012,3659,56769,4584,87.32,7.05,27089,37923,8064,18252,38696,4354,230,1707,71,71,1419,8849,773,4909,41529,1010,2896,10,23,1097,69270,514972,14896,3732,373826,72,602022,1032772,106851,53359,18726
262,07/12/2020,65557,3729,57210,4618,87.27,7.04,27430,38127,7951,18441,39165,4383,235,1790,76,76,1439,8103,758,4968,41688,1019,2999,10,14,1082,70663,514403,14692,3765,377353,72,605414,1036902,107553,53789,18806
263,08/12/2020,66099,3693,57739,4667,87.35,7.06,27752,38347,8111,18641,39347,4426,241,1692,71,71,1308,8187,778,5046,41898,1014,3010,13,17,1161,71447,517326,14852,3806,379634,72,612100,1038255,107817,54316,18865
264,09/12/2020,66817,4015,58097,4705,86.95,7.04,28070,38747,8140,18964,39713,4458,247,1603,72,72,1631,8247,771,5077,42147,1014,3044,11,19,1118,72287,519051,15062,3871,381756,72,619122,1040593,107930,54694,18970
