,Tanggal,Konfirmasi,Aktif,Sembuh,Meninggal,Case Recovery Rate,Case Fatality Rate,Bergejala,Tanpa Gejala,Perjalanan,Kontak,Tanpa Riwayat Perjalanan,Meninggal karena COVID-19,Meninggal karena penyakit lain (Positif COVID-19),RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Suspek,Probabel,Diisolasi,Discarded,Meninggal,RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Kontak Dilacak,Kontak Erat,Kontak Konfirmasi,Kontak Suspek,Kontak Discarded,Kontak Mangkir,Jumlah specimen/swab,Rapid,Reaktif,Reaktif periksa RT-PCR,Reaktif periksa RT-PCR(+)
240,29/08/2021,381246,12485,340815,27946,89.4,7.33,200174,181072,22589,92158,266499,24476,3470,5156,198,198,3116,12275,1054,7560,107212,1848,1541,3,50,733,359369,1549337,70727,10500,1355155,99,2742225,1902618,238383,211636,95282
241,30/08/2021,381886,11354,342456,28076,89.67,7.35,195541,186345,22619,90412,268855,24588,3488,4853,200,200,2803,12459,1043,7496,107460,1873,1342,3,64,664,360550,1550147,70786,10502,1357888,91,2650059,1904939,211068,212016,95075
242,31/08/2021,383190,10870,344117,28203,89.8,7.36,201076,182114,22668,92503,268019,24704,3499,4479,241,241,3479,12597,1052,7533,107642,1884,1297,3,43,683,361576,1555437,70942,10510,1360774,91,2670029,1935923,239418,212806,140498
243,01/09/2021,384331,10402,345594,28335,89.92,7.37,201490,182841,22713,94464,267154,24817,3518,4357,222,222,2491,12771,1045,7586,107813,1912,1271,3,69,666,362421,1559166,71081,10509,1363266,91,2540964,1943241,239980,213158,95660
244,02/09/2021,385183,9629,347099,28455,90.11,7.39,196912,188271,22762,93430,268991,24925,3530,4097,185,185,2259,11861,1049,7163,107962,1926,1264,0,41,616,363034,1507310,64921,10493,1310124,91,2389222,3049810,240123,213300,94696
245,03/09/2021,385955,9226,348186,28543,90.21,7.4,202228,183727,19461,94762,271732,25003,3540,3848,218,218,1994,11820,1051,7141,108060,1946,1262,1,18,620,365084,1618825,73314,10509,1364443,91,2394053,2960810,240372,213566,95558
246,04/09/2021,386569,8547,349387,28635,90.38,7.41,197493,189076,22688,91936,271945,25084,3551,3575,217,217,1802,11812,1058,7141,108115,1971,1372,0,21,639,365580,1608573,73390,10506,1366472,91,2399920,1959839,205405,213721,95645
247,05/09/2021,387017,8045,350266,28706,90.5,7.42,202607,184410,22900,94943,269174,25152,3554,3389,183,183,1390,11639,1043,6978,108280,2001,1233,0,33,506,365819,1611608,73433,10507,1369842,91,2404861,1965515,228799,213841,95709
248,06/09/2021,387377,7355,351238,28784,90.67,7.43,202696,184681,22931,94998,269448,25216,3568,3100,198,198,1149,11592,1067,6930,108399,2021,1197,0,19,519,366102,1614626,120078,10510,1371492,91,2340698,1938348,228405,202803,96136
249,07/09/2021,388052,6955,352234,28863,90.77,7.44,203270,184782,22985,95097,269970,25288,3575,3047,185,185,1068,11531,1074,6878,108520,2051,1163,0,23,500,366347,1617066,120144,10513,1373228,91,2415448,1983076,299136,213753,95854
250,08/09/2021,388665,6563,353179,28923,90.87,7.44,203188,185477,23030,95199,270436,25341,3582,2890,169,169,1008,11519,1076,6870,108635,2088,1155,0,28,491,366740,1619251,120228,10513,1376028,91,2420368,1987305,367863,213598,141269
251,09/09/2021,389173,6181,354027,28965,90.97,7.44,203416,185757,23060,95276,270837,25374,3591,2679,188,188,632,11435,1075,6806,108738,2126,1140,0,16,450,367160,1621605,120271,10515,1377936,91,2424281,1990945,369965,213967,141634
252,10/09/2021,389688,5860,354814,29014,91.05,7.45,203578,186110,23094,95343,271251,25419,3595,2500,161,161,608,11431,1071,6791,108776,2157,1127,0,15,442,367673,1623572,120312,10520,1379205,100,2432816,2003996,370056,214164,141773
253,11/09/2021,390235,5687,355495,29053,91.1,7.45,203813,186422,23150,95433,271652,25454,3599,2429,205,205,556,11391,1071,6717,108879,2172,1075,0,15,423,368147,1625782,120379,10527,1382080,91,2439428,2059928,300240,214308,141829
254,12/09/2021,390602,5412,356106,29084,91.17,7.45,203947,186655,23199,95488,271915,25483,3601,2296,221,221,535,11344,1082,6676,107900,2187,1089,0,18,377,368430,1627057,120419,10527,1383820,91,2445183,2063401,300264,214443,141380
255,13/09/2021,390920,5034,356770,29116,91.26,7.45,204099,186821,23243,95198,272479,25509,3607,2194,208,208,482,11349,1080,6676,107955,2212,1092,0,29,372,368660,1629648,120439,10545,1385977,91,2449748,1926386,283481,205056,136379
256,14/09/2021,391417,4787,357493,29137,91.33,7.44,204300,187117,23285,154948,213184,25527,3610,2120,223,223,446,11335,1080,6670,109051,2232,1094,0,29,366,368964,1631923,68605,10545,1388518,91,2424461,2036008,296695,210863,138376
257,15/09/2021,391853,4514,358178,29161,91.41,7.44,206483,185370,23320,95348,273185,25549,3612,1965,219,219,477,11355,1071,6696,108103,2248,1075,0,24,396,369246,1648467,68682,10549,1385823,91,2430881,2038855,296779,211061,138444
258,16/09/2021,392188,4169,358829,29190,91.49,7.44,206624,185564,23342,95385,273461,25575,3615,1854,218,218,540,11423,1079,6771,108176,2192,1062,0,22,492,369821,1650679,68705,10552,1389074,91,2470881,2080537,292841,214844,142245
259,17/09/2021,392615,3885,359520,29210,91.57,7.44,206813,185802,23381,95482,273752,25593,3617,1759,186,186,418,11404,1073,6758,108320,2215,1050,0,21,492,370216,1659673,68396,10555,1398690,91,2478608,2083357,284425,214942,142304
260,18/09/2021,392929,3622,360078,29229,91.64,7.44,206935,185994,23403,95574,273952,25607,3622,1609,215,215,387,11375,1063,6732,91811,2308,1045,0,23,460,370723,1661619,68433,10555,1405341,91,2484915,2085715,397299,215012,142348
261,19/09/2021,393163,3364,360554,29245,91.71,7.44,207029,186134,23420,95605,274138,25620,3625,1524,201,201,380,11331,1318,6691,91955,2323,1014,0,23,434,370913,1662821,68453,10555,1406470,91,3222159,2089099,292464,948087,96814
262,20/09/2021,393305,3084,360954,29267,91.77,7.44,201404,191901,23426,95622,274257,25642,3625,1342,207,207,388,11259,3434,6613,89641,2336,948,0,32,364,371061,1665726,68464,10555,1355487,91,2492654,2096575,292536,215139,96847
263,21/09/2021,393621,2850,361479,29292,91.83,7.44,207253,186368,23441,95271,274909,25664,3628,1257,180,180,368,11257,972,6605,108845,2348,908,0,18,378,371204,1667494,68488,10562,1410465,91,2499453,2121146,292875,215154,97037
264,22/09/2021,393916,2764,361846,29306,91.86,7.44,207385,186531,23462,95635,274819,25678,3628,1192,174,174,345,11341,970,6688,148110,2352,911,0,15,475,371506,1668817,69149,10562,1412092,91,2505851,2126484,301373,215233,97090
265,23/09/2021,394136,2549,362259,29328,91.91,7.44,207487,186649,23478,95667,274991,25698,3630,1133,146,146,401,11291,963,6621,109099,2355,878,0,11,429,371620,1670700,69078,10562,1413633,91,2479832,2135550,301601,214874,97142
266,24/09/2021,394355,2400,362610,29345,91.95,7.44,207589,186766,23763,95700,274892,25715,3630,1075,122,122,321,11176,963,6506,110238,2356,848,0,2,373,371790,1671594,69089,10536,1393221,91,2488433,2142891,301635,215385,97190
267,25/09/2021,394570,2230,362978,29362,91.99,7.44,207676,186894,23492,95734,275344,25730,3632,1023,85,85,306,11207,964,6540,110336,2357,847,0,1,415,371964,1672471,68855,10536,1415896,91,2521177,2147889,301648,215443,97209
268,26/09/2021,394740,2153,363217,29370,92.01,7.44,207743,186997,23493,95747,275500,25736,3634,997,67,67,298,11145,813,6478,113182,2356,837,0,0,363,372127,1675697,68863,10562,1418879,91,2900070,2022065,292337,206159,86449
269,27/09/2021,394832,1944,363504,29384,92.07,7.44,207794,187038,23499,95766,275567,25748,3636,935,32,32,265,11006,815,6361,110642,2357,803,0,1,349,372263,1662185,68872,10567,1420454,90,3254613,2137159,301719,215606,97259
270,28/09/2021,395011,1864,363752,29395,92.09,7.44,197397,197614,23503,95786,275722,25756,3639,886,38,38,245,11075,973,6410,110709,2358,803,0,0,329,372453,1665068,68875,10568,1423112,91,2941956,2171531,301743,215654,97286
271,29/09/2021,395236,1813,364019,29404,92.1,7.44,207977,187259,23466,95887,275883,25764,3640,845,35,35,260,11066,973,6405,110822,2363,803,0,3,330,372814,1667758,68970,10568,1424582,91,2516317,2176873,301769,215880,97315
272,30/09/2021,395431,1743,364271,29417,92.12,7.44,208072,187359,23470,95913,276048,25774,3643,842,27,27,241,11047,969,6380,110954,2358,792,0,1,309,372941,1670889,68989,10568,1426832,91,2524708,2182026,301785,215954,97336
