,Tanggal,Konfirmasi,Aktif,Sembuh,Meninggal,Case Recovery Rate,Case Fatality Rate,Bergejala,Tanpa Gejala,Perjalanan,Kontak,Tanpa Riwayat Perjalanan,Meninggal karena COVID-19,Meninggal karena penyakit lain (Positif COVID-19),RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Suspek,Probabel,Diisolasi,Discarded,Meninggal,RS Rujukan,RS Darurat,Karantina di Gedung,Karantina Mandiri,Kontak Dilacak,Kontak Erat,Kontak Konfirmasi,Kontak Suspek,Kontak Discarded,Kontak Mangkir,Jumlah specimen/swab,Rapid,Reaktif,Reaktif periksa RT-PCR,Reaktif periksa RT-PCR(+)
114,25/04/2022,575344,260,543499,31585,94.47,5.49,272287,303057,32120,108215,435009,28623,2962,120,0,0,121,26663,730,12060,89415,2659,436,0,0,118,489013,3188423,74533,15132,2625224,91,3619342,4540344,272697,282486,106733
115,26/04/2022,575396,251,543556,31589,94.47,5.49,272317,303079,31724,109277,434395,28625,2964,111,1,1,121,26764,730,12154,89320,2659,436,0,0,224,489033,3188857,74533,15132,2625986,91,3621370,4542628,272697,282486,106734
116,27/04/2022,575431,237,543601,31593,94.47,5.49,272327,303104,31725,109277,434429,28627,2966,103,1,1,118,26701,730,12091,89521,2659,438,0,0,159,488630,3189276,74533,15140,2626818,91,3623083,5507959,272728,282487,106736
117,28/04/2022,575458,218,543644,31596,94.47,5.49,272335,303123,32122,108216,435120,28629,2967,93,1,1,107,26685,730,12075,89566,2639,437,0,0,144,488645,3189643,74533,15143,2627324,91,3624829,4568226,272730,282489,106736
118,29/04/2022,575498,218,543682,31598,94.47,5.49,272342,303156,32130,108222,435146,28630,2968,93,1,1,109,26728,730,12126,89595,2659,437,0,0,185,488662,3189922,74535,15146,2627811,91,3626311,4569386,272740,282497,106727
119,30/04/2022,575515,199,543717,31599,94.47,5.49,272343,303172,32130,108225,435160,28630,2969,88,2,2,96,26710,730,12108,89670,2659,437,0,0,168,488678,3190052,70316,15148,2631176,91,3618469,4570409,272743,282500,106728
120,01/05/2022,575537,185,543751,31601,94.48,5.49,272358,303179,32132,108225,435180,28631,2970,81,2,2,90,26708,730,12106,88910,2659,436,0,0,167,488690,3190255,70316,15150,2631704,91,3619397,4571466,272746,282504,106728
121,02/05/2022,575545,177,543766,31602,94.48,5.49,272359,303186,32134,108225,435186,28631,2971,80,1,1,90,26707,730,12105,89723,2659,437,0,0,165,488698,3190412,89270,15150,2632272,91,3619849,4574842,272748,282506,106728
122,03/05/2022,575553,168,543780,31605,94.48,5.49,272363,303190,32134,108225,435194,28632,2973,64,1,1,91,26649,730,12047,89783,2629,435,0,0,109,488700,3190507,70316,15151,2632529,91,3620340,4574819,272750,282507,106728
123,04/05/2022,575567,151,543808,31608,94.48,5.49,272365,303202,25761,105546,444260,28633,2975,67,1,1,73,26648,730,12046,89784,2629,434,428,0,109,488709,3190747,70317,15151,2632992,91,3621141,4575972,272750,282508,106728
124,05/05/2022,575585,135,543840,31610,94.48,5.49,272375,303210,32135,108227,435223,28634,2976,66,1,1,68,26645,730,12043,89785,2629,434,0,0,108,488724,3191959,70317,15151,2633123,91,3622065,4509733,272750,282508,106729
125,06/05/2022,575607,128,543867,31612,94.49,5.49,272386,303221,32135,108227,435245,28636,2976,60,1,1,60,26640,730,12038,89790,2629,432,0,0,105,487731,3193317,70317,15151,2633697,91,3623047,4511183,272754,282512,106729
126,07/05/2022,575627,113,543899,31615,94.49,5.49,272394,303233,32136,108228,435263,28639,2976,56,0,0,49,26711,730,12109,89793,2629,432,0,0,177,487742,3193669,70317,15152,2634466,91,3531574,4512600,272756,282513,106729
127,08/05/2022,575642,99,543927,31616,94.49,5.49,272402,303240,37555,108228,429859,28640,2976,46,1,1,45,26730,730,12128,89865,2629,433,0,0,195,487755,3194121,70317,15152,2634590,91,3533179,4514043,272757,282515,106729
128,09/05/2022,575660,96,543948,31616,94.49,5.49,272410,303250,37557,109486,428617,28640,2976,48,0,0,45,26637,730,12035,89955,2618,432,0,0,103,487771,3194723,70317,15157,2634983,91,3534879,4518580,272765,282519,106744
129,10/05/2022,575694,96,543980,31618,94.49,5.49,270961,304733,37560,109486,428648,28642,2976,50,0,0,44,26728,730,12124,90055,2618,433,0,0,189,487794,3195426,77573,15157,2635435,91,3513517,4526692,272770,283023,106744
130,11/05/2022,575742,120,544004,31618,94.49,5.49,270989,304753,37562,109486,428694,28642,2976,56,0,0,59,26654,730,12050,90136,2618,433,0,0,112,736562,3196314,77573,15164,2635755,91,3545817,4528892,272773,282026,106744
131,12/05/2022,575782,128,544035,31619,94.49,5.49,272476,303306,37564,109487,428731,28642,2977,65,0,0,59,26657,724,12053,89565,2618,432,0,0,118,487859,3196985,70318,15162,2636019,91,3548245,4531540,272852,282029,106745
132,13/05/2022,575810,137,544052,31621,94.48,5.49,272495,303315,37565,109488,428757,28643,2978,71,0,0,57,26688,730,12084,90159,2618,432,0,0,149,487877,3197345,70319,15163,2636417,91,3556580,4533230,272855,272655,106745
133,14/05/2022,575845,146,544077,31622,94.48,5.49,272513,303332,37565,109491,428789,28644,2978,79,0,0,57,26691,730,12087,90160,2618,433,0,0,151,487900,3197841,70322,15163,2636753,91,3557778,4534713,272855,272655,106745
134,15/05/2022,575879,161,544096,31622,94.48,5.49,272525,303354,37568,109491,428820,28644,2978,87,1,1,65,26674,730,12068,90227,2617,434,8,0,133,488924,3198332,70322,15163,2636904,91,3560123,4536132,272858,272657,106750
135,16/05/2022,575892,146,544122,31624,94.48,5.49,272533,303359,37568,109491,428833,28646,2978,76,0,0,60,47967,730,12075,86922,2618,434,0,0,130,488935,3198657,70322,15164,2637010,91,3561214,4547493,273520,283035,152383
136,17/05/2022,575910,139,544146,31625,94.48,5.49,272545,303365,37569,102607,435734,28647,2978,77,0,0,57,26645,730,12046,90251,2618,435,0,0,109,488951,3199302,70323,15167,2637212,91,3562602,4567828,273547,283039,106753
137,18/05/2022,575946,146,544172,31628,94.48,5.49,272573,303373,37569,108352,430025,28649,2979,74,0,0,63,26644,730,12045,90254,2618,435,0,0,109,488974,3200019,70323,15167,2637349,91,3563708,4570039,273551,283039,106753
138,19/05/2022,575983,149,544205,31629,94.48,5.49,272594,303389,37569,109492,428922,28649,2980,76,0,0,64,26650,730,12049,89866,2618,435,0,0,114,489003,3200566,70323,15167,2637402,91,3565498,4571727,273551,283042,106753
139,20/05/2022,576007,145,544233,31629,94.48,5.49,272611,303396,37571,108235,430201,28649,2980,73,0,0,61,26651,730,12050,89867,2618,434,0,0,115,489018,3201289,70323,15167,2637560,91,3332523,4573586,273554,283042,106754
140,21/05/2022,576046,147,544268,31631,94.48,5.49,272644,303402,37571,108237,430238,28651,2980,70,0,0,67,26652,714,12051,89868,2618,433,0,0,116,489052,3201566,70323,15167,2637751,91,3629246,4574564,273555,283026,106755
141,22/05/2022,576072,147,544294,31631,94.48,5.49,272656,303416,37573,108237,430262,28651,2980,75,0,0,60,26651,714,12050,89969,2618,432,0,0,116,489075,3202130,70323,15173,2637938,91,3630344,4575289,273558,283027,106755
142,23/05/2022,576089,130,544327,31632,94.49,5.49,272666,303423,32156,108237,435696,28651,2981,69,0,0,56,26648,730,12047,91101,2618,431,0,0,114,489090,3202687,70323,15177,2638064,91,3631190,4576708,276825,286294,110021
143,24/05/2022,576115,127,544352,31636,94.49,5.49,277062,299053,32157,108239,435719,28655,2981,68,0,0,51,26642,730,12047,91105,2618,430,0,0,112,489109,3203130,70323,15177,2638811,91,3632980,4612241,276870,286296,110021
144,25/05/2022,576140,124,544379,31637,94.49,5.49,277063,299077,32160,108239,435741,28656,2981,62,0,0,52,26645,730,12050,91106,2618,431,0,0,114,489127,3203547,70323,15177,2639093,91,3657113,4711142,276872,286388,110022
145,26/05/2022,576153,115,544400,31638,94.49,5.49,277072,299081,32161,108239,435753,28657,2981,49,1,1,55,26644,730,12049,91107,2618,431,0,0,113,489135,3203939,70323,15177,2639323,91,3658262,4711920,276873,286388,110112
146,27/05/2022,576170,98,544433,31639,94.49,5.49,277082,299088,32163,108239,435768,28658,2981,44,0,0,47,26642,730,12047,91111,2617,431,0,0,111,489146,3204234,70323,15177,2639777,91,3659010,4712939,276877,288405,110112
147,28/05/2022,576193,104,544449,31640,94.49,5.49,277091,299102,32165,108240,435788,28658,2982,43,0,0,54,26642,730,12047,91112,2618,431,0,0,11,489158,3195000,70323,15177,2640609,91,3659913,4713865,276878,286316,183048
148,29/05/2022,576211,99,544472,31640,94.49,5.49,277106,299105,32165,108240,435806,28658,2982,49,0,0,47,26642,730,12047,91185,2626,431,428,0,111,489176,3195245,70323,15179,2640856,91,3660660,4744604,275982,286318,183049
149,30/05/2022,576232,97,544494,31641,94.49,5.49,277117,299115,32167,108241,435824,28659,2982,44,0,0,53,26640,730,12045,91232,2618,430,0,0,110,489190,3195719,70323,15179,2641093,91,3554947,4639629,275982,286320,183049
150,31/05/2022,576264,109,544514,31641,94.49,5.49,272471,303793,32168,108242,435854,28659,2982,44,0,0,62,26641,730,12044,91234,2618,430,0,0,108,489217,3196116,70323,15182,2641466,91,3663087,4764007,276010,286320,182960
151,01/06/2022,576289,110,544537,31642,94.49,5.49,272492,303797,32169,108242,435878,28659,2983,47,0,0,63,26638,730,12041,91237,2618,429,0,0,106,489239,3196676,70323,15182,2646475,91,3664361,4765001,276018,285823,182960
152,02/06/2022,576320,118,544560,31642,94.49,5.49,272512,303808,32170,108242,435908,28659,2983,57,1,1,61,26637,730,12040,91239,2618,429,0,0,105,489258,3197192,70315,15182,2641911,91,3665227,4765791,276021,287825,182960
